iter	Logloss
134	0.04508753026
135	0.04471821988
136	0.04439027259
137	0.04402593856
138	0.04355536623
139	0.04297121535
140	0.04244724233
141	0.04199334408
142	0.04168934264
143	0.04120587288
144	0.04073073509
145	0.04059853452
146	0.04024732874
147	0.04006209272
148	0.03981708973
149	0.03950643539
150	0.0390880184
151	0.03887829121
152	0.03840470568
153	0.03813019712
154	0.03757182334
155	0.0372536994
156	0.03713237478
157	0.0368217103
158	0.03625807103
159	0.03588401003
160	0.03540351036
161	0.03507777731
162	0.03486636344
163	0.03441792853
164	0.034008366
165	0.03350074241
166	0.03315224546
167	0.03293096258
168	0.0327447805
169	0.0324910245
170	0.03226489716
171	0.03199328514
172	0.03176627007
173	0.03144590905
174	0.03119827331
175	0.03085427589
176	0.03060752534
177	0.03017043053
178	0.02996483762
179	0.02968990549
180	0.02940913971
181	0.02913344667
182	0.02887629955
183	0.02860679271
184	0.02840004576
185	0.0281684424
186	0.02781459626
187	0.02737155113
188	0.02718962
189	0.02703742271
190	0.02688855821
191	0.02665290934
192	0.02651558531
193	0.02638943906
194	0.02626451026
195	0.02605417181
196	0.02579731383
197	0.02557833651
198	0.02522664374
199	0.02500880018
200	0.0246211823
201	0.02450125522
202	0.02432759518
203	0.02404185052
204	0.02387316684
205	0.02376889422
206	0.02359096801
207	0.02349044922
208	0.02340712699
209	0.02322332402
210	0.02293940301
211	0.022844449
212	0.02259026182
213	0.02247507775
214	0.02238115351
215	0.02227746679
216	0.02217255247
217	0.02209534036
218	0.02193540715
219	0.02184847061
220	0.02172445744
221	0.02160481696
222	0.02144247928
223	0.02128567341
224	0.02114674766
225	0.02096386412
226	0.02087625925
227	0.02068774117
228	0.02053922288
229	0.0203118375
230	0.02015733085
231	0.02004028001
232	0.01993661738
233	0.01982675334
234	0.01965001162
235	0.01949494823
236	0.0192216026
237	0.0191290442
238	0.01907440449
239	0.0188006467
240	0.01861764776
241	0.0185438496
242	0.01844989493
243	0.01839071385
244	0.0182763262
245	0.01821942025
246	0.0181108878
247	0.01800457214
248	0.01787266706
249	0.01768492131
250	0.01762088309
251	0.01742737598
252	0.01728124441
253	0.01713826174
254	0.01703155294
255	0.01697128504
256	0.01690479923
257	0.01682905948
258	0.01662657362
259	0.01651045236
260	0.01640694192
261	0.01635138278
262	0.01629252637
263	0.01624771128
264	0.01616602756
265	0.01604346646
266	0.01597134991
267	0.01592458689
268	0.01583274501
269	0.01574240847
270	0.0155659356
271	0.0154968703
272	0.01540004953
273	0.01533421811
274	0.01528032283
275	0.01518377345
276	0.01510310046
277	0.01499235123
278	0.01492115285
279	0.01485728837
280	0.01482319832
281	0.01475331124
282	0.01467545235
283	0.01459704435
284	0.01451843089
285	0.01444699409
286	0.01437742406
287	0.0143284544
288	0.0142256681
289	0.01416570075
290	0.01407786379
291	0.01403092831
292	0.01395467241
293	0.0139051549
294	0.01382498285
295	0.01378200029
296	0.01369896087
297	0.01365657817
298	0.01359366356
299	0.01351444011
300	0.01345986635
301	0.01339785089
302	0.01332291136
303	0.01325793216
304	0.01318810848
305	0.013162235
306	0.01312252562
307	0.01307620393
308	0.01300747344
309	0.01292983775
310	0.01289319738
311	0.01284555679
312	0.01281300758
313	0.01274236086
314	0.01269443999
315	0.01265889279
316	0.01262428659
317	0.0125676533
318	0.01251511371
319	0.01246350243
320	0.01242294717
321	0.01237950046
322	0.01233738534
323	0.01229415802
324	0.01225742381
325	0.01218602251
326	0.01213569337
327	0.01207701196
328	0.01203547133
329	0.01198333755
330	0.01191303451
331	0.01186283599
332	0.01183121001
333	0.01174380678
334	0.01166976259
335	0.01160478338
336	0.01154515718
337	0.01152187079
338	0.01146813403
339	0.01142068619
340	0.01140557451
341	0.01138588469
342	0.01135143321
343	0.01132513868
344	0.01126999931
345	0.01125188077
346	0.01122895327
347	0.01118536959
348	0.01113471072
349	0.01108228019
350	0.01104697522
351	0.01100525957
352	0.01095560383
353	0.01090874063
354	0.01088080508
355	0.01084990197
356	0.0108157409
357	0.01077642593
358	0.01074297758
359	0.01071643322
360	0.01069522411
361	0.01066981985
362	0.0106332505
363	0.01058640569
364	0.01055648986
365	0.01051801063
366	0.01046910945
367	0.0104402589
368	0.01039981842
369	0.01037537481
370	0.01035422214
371	0.01030359116
372	0.01028029335
373	0.0102467892
374	0.01020890474
375	0.01019099165
376	0.01017423513
377	0.01013727898
378	0.01009592097
379	0.01006890231
380	0.01005239816
381	0.0100191356
382	0.009995626008
383	0.009974439093
384	0.009941135949
385	0.009916843252
386	0.009870607802
387	0.009846864863
388	0.009797552799
389	0.009765039733
390	0.009697291445
391	0.009647189937
392	0.009625850206
393	0.009586367835
394	0.009554156598
395	0.009511169601
396	0.009479537923
397	0.009453512253
398	0.009441976852
399	0.009421712541
400	0.009397549832
401	0.009376880336
402	0.009346936611
403	0.009327076851
404	0.009290811863
405	0.009271692722
406	0.009242925238
407	0.009209370994
408	0.009175504776
409	0.009148039716
410	0.009127734189
411	0.009103109228
412	0.009072951814
413	0.009028742922
414	0.008998381331
415	0.008942589481
416	0.008916641803
417	0.008896140342
418	0.008862929775
419	0.008836215481
420	0.008810522708
421	0.008794308343
422	0.008774458094
423	0.00871317691
424	0.008678830684
425	0.008655141009
426	0.008624373598
427	0.008598040393
428	0.008583742253
429	0.008572099057
430	0.008546750596
431	0.008517751034
432	0.008477597795
433	0.008452748365
434	0.008434990619
435	0.00841108345
436	0.008394482922
437	0.008377378925
438	0.008341827291
439	0.008317398264
440	0.008296582293
441	0.008278730068
442	0.008255214133
443	0.008227840383
444	0.008210952612
445	0.008187673193
446	0.008175662223
447	0.008144903056
448	0.008111874474
449	0.008094137019
450	0.008077358946
451	0.00806129486
452	0.00803991962
453	0.008019620434
454	0.008001898197
455	0.007978774132
456	0.007963996618
457	0.00793983391
458	0.007915986979
459	0.00790330831
460	0.007881869661
461	0.007862149401
462	0.007840297958
463	0.007820730514
464	0.007815912049
465	0.007801133902
466	0.007785521923
467	0.007770048811
468	0.007758874208
469	0.007745686364
470	0.007731972857
471	0.007707332677
472	0.007692706712
473	0.007668601072
474	0.007659714907
475	0.007641052946
476	0.007627708481
477	0.007603474754
478	0.007576662175
479	0.007558087085
480	0.007548344896
481	0.007515373382
482	0.007499035369
483	0.007482853342
484	0.007470799253
485	0.007459324725
486	0.00744243632
487	0.007425190286
488	0.007412238324
489	0.007393166106
490	0.007378371472
491	0.007359608691
492	0.007327560415
493	0.007312205244
494	0.007299411804
495	0.007257595975
496	0.007230214616
497	0.007211208978
498	0.007194382079
499	0.007180697106
500	0.007162179085
501	0.007145719325
502	0.007129931704
503	0.0071142709
504	0.007106356164
505	0.007085281484
506	0.007073335825
507	0.007049143314
508	0.007031258116
509	0.007016983438
510	0.006995438261
511	0.006981474288
512	0.006956572228
513	0.006932412056
514	0.006910999405
515	0.006899531851
516	0.00688655833
517	0.006881051241
518	0.006865886932
519	0.006850045412
520	0.00683657286
521	0.00682431079
522	0.006809144578
523	0.006785353448
524	0.006768891152
525	0.006753093385
526	0.006733087783
527	0.006714815155
528	0.006702530891
529	0.006688662032
530	0.006671491456
531	0.006665726925
532	0.006641628894
533	0.006629927361
534	0.006618369133
535	0.006597609596
536	0.006583002019
537	0.006570192094
538	0.006560082131
539	0.006543953368
540	0.006519281484
541	0.006506345374
542	0.006500925155
543	0.006490588822
544	0.006477597546
545	0.006457834802
546	0.00644502234
547	0.006430249265
548	0.006419689731
549	0.006401176782
550	0.006387842462
551	0.006373124554
552	0.006364003775
553	0.006353610374
554	0.006341859381
555	0.006326736922
556	0.006320330691
557	0.00630045698
558	0.006292188421
559	0.006284510202
560	0.006269188637
561	0.006248226191
562	0.006230172959
563	0.006218274857
564	0.006204210697
565	0.006178859701
566	0.006165406171
567	0.00615617189
568	0.006141460322
569	0.006130004183
570	0.006122155392
571	0.006113019395
572	0.006081486002
573	0.006071268878
574	0.006050704007
575	0.006034958236
576	0.006018913173
577	0.005998967176
578	0.005983232184
579	0.005968127479
580	0.005956859665
581	0.005943706695
582	0.005926555141
583	0.005914485201
584	0.005896807985
585	0.005885611189
586	0.005877893656
587	0.005866019016
588	0.005848253661
589	0.005836308002
590	0.005824499308
591	0.005811033731
592	0.005798514219
593	0.00579035409
594	0.005776801008
595	0.00576660798
596	0.005759797198
597	0.005749433599
598	0.005733878055
599	0.00571276089
600	0.005705841044
601	0.005695074163
602	0.005683887512
603	0.005676362109
604	0.005669733311
605	0.005659223871
606	0.005650569784
607	0.005642485111
608	0.00563159268
609	0.005623845344
610	0.005615191257
611	0.005603357832
612	0.005592415942
613	0.005580798109
614	0.005572762261
615	0.005555509887
616	0.005538204249
617	0.005528017561
618	0.005512101219
619	0.00550234191
620	0.005493226838
621	0.005485960144
622	0.005475844475
623	0.005468688113
624	0.005459959203
625	0.005448875275
626	0.005440014474
627	0.005422712641
628	0.005416999472
629	0.00540468287
630	0.005393951497
631	0.005382901811
632	0.00536031165
633	0.005348457935
634	0.005338132381
635	0.005320363856
636	0.00530785449
637	0.005292090964
638	0.005280159255
639	0.005266523742
640	0.005257149326
641	0.005242075375
642	0.00523571036
643	0.005220372943
644	0.005213846235
645	0.005202504549
646	0.005196946733
647	0.005184547064
648	0.005173974849
649	0.005169632587
650	0.005160836463
651	0.005155485678
652	0.005142693824
653	0.005127867169
654	0.005114561383
655	0.005108111082
656	0.005104169567
657	0.005096779859
658	0.005090083214
659	0.005078055123
660	0.00506960236
661	0.005053433966
662	0.00504543014
663	0.005039243622
664	0.0050301425
665	0.005020443429
666	0.005012473844
667	0.005001545586
668	0.004991235251
669	0.004979879932
670	0.004969323569
671	0.004962700796
672	0.004954818398
673	0.004947782514
674	0.004928816823
675	0.004920116764
676	0.004911597739
677	0.004904620508
678	0.004899023061
679	0.004893763268
680	0.004879589411
681	0.00486985166
682	0.004864334109
683	0.004859533399
684	0.004845409317
685	0.004837762485
686	0.004827760001
687	0.004818825329
688	0.004810763166
689	0.004802060254
690	0.004794590968
691	0.004784570095
692	0.00477732718
693	0.00476867658
694	0.004759513634
695	0.004749010852
696	0.004737950386
697	0.004729584811
698	0.004723952806
699	0.004715633519
700	0.004707560577
701	0.004694982095
702	0.004676725319
703	0.004667435555
704	0.004662399913
705	0.004657207017
706	0.00464578385
707	0.004636773404
708	0.004628565083
709	0.004618520432
710	0.004613636339
711	0.004596566266
712	0.0045906876
713	0.004587808188
714	0.004584537225
715	0.00457591072
716	0.004568915101
717	0.004565449471
718	0.004560661443
719	0.004552956908
720	0.004547129286
721	0.004539562033
722	0.004533545451
723	0.004528999012
724	0.004524192912
725	0.004507480784
726	0.004497842269
727	0.004493024755
728	0.0044906802
729	0.004479713579
730	0.004474139594
731	0.004468395989
732	0.004465118685
733	0.004464480788
734	0.004457234385
735	0.004451018699
736	0.004446624441
737	0.004439949989
738	0.004434958417
739	0.004419957387
740	0.004416978106
741	0.00441259336
742	0.004400325899
743	0.004393652399
744	0.004388143725
745	0.004380084099
746	0.004374419755
747	0.004367645751
748	0.004354898917
749	0.004339921348
750	0.004334012879
751	0.004329126249
752	0.004322137604
753	0.004318916734
754	0.004311728351
755	0.004306321448
756	0.004301422137
757	0.00429596419
758	0.004290694886
759	0.004283731922
760	0.004276427817
761	0.0042602683
762	0.004254956195
763	0.004248876838
764	0.00424038381
765	0.004227678827
766	0.004222864483
767	0.004218831975
768	0.004208610413
769	0.004202108751
770	0.004195948865
771	0.004189844461
772	0.004186043397
773	0.004179108967
774	0.0041748317
775	0.004168014577
776	0.004162205344
777	0.004153893032
778	0.004149450584
779	0.004146534712
780	0.00413770403
781	0.004128619711
782	0.004124357662
783	0.004121325117
784	0.004117486959
785	0.004112317841
786	0.004104643426
787	0.004095445922
788	0.004091597935
789	0.004082509178
790	0.004076272249
791	0.004065659769
792	0.0040545137
793	0.004050292233
794	0.004045767987
795	0.00404164956
796	0.004037243889
797	0.004033464384
798	0.004029611958
799	0.004023029449
800	0.004017606695
801	0.004009812119
802	0.00400520766
803	0.003998692999
804	0.003994981659
805	0.003987633167
806	0.003981900342
807	0.003976462686
808	0.003968500076
809	0.003963689221
810	0.00395948424
811	0.003955319841
812	0.003951600574
813	0.003947452028
814	0.003940437068
815	0.003936725411
816	0.003930426341
817	0.003922733855
818	0.003917890343
819	0.0039132155
820	0.003909287935
821	0.003905140973
822	0.003900567902
823	0.003897797554
824	0.003894073849
825	0.003890509618
826	0.003885934962
827	0.003882347269
828	0.003874636077
829	0.003868487921
830	0.003863826394
831	0.003860918448
832	0.003856631353
833	0.003853801717
834	0.003849549496
835	0.003844821073
836	0.003841098319
837	0.003837179947
838	0.003830736939
839	0.003827152417
840	0.003818422873
841	0.00381001196
842	0.00380253126
843	0.003795458281
844	0.00379241781
845	0.003785840057
846	0.003780084087
847	0.00377632741
848	0.003773117002
849	0.003769023938
850	0.00376708869
851	0.003763071717
852	0.003757505975
853	0.003755208977
854	0.003745690939
855	0.003741157816
856	0.003734530921
857	0.003728859602
858	0.003724027187
859	0.003718509319
860	0.003713843987
861	0.003709717634
862	0.003703487046
863	0.003698319197
864	0.003691535998
865	0.003686916321
866	0.003677990842
867	0.003670167416
868	0.003667391361
869	0.003662709226
870	0.003658107621
871	0.003650598069
872	0.003647019888
873	0.00364132067
874	0.003637979005
875	0.003633926523
876	0.003629520853
877	0.003621977694
878	0.003617474373
879	0.003610460999
880	0.003603300516
881	0.00359914975
882	0.003595369293
883	0.003590614555
884	0.00358813906
885	0.003583506067
886	0.003580116845
887	0.003577332864
888	0.003571746831
889	0.003566221037
890	0.003563903114
891	0.003563259193
892	0.003557489907
893	0.003553176814
894	0.003545724965
895	0.003543009783
896	0.003538937645
897	0.003536081695
898	0.003533937196
899	0.003530521342
900	0.003522241052
901	0.003518699331
902	0.003511620963
903	0.003508019955
904	0.003505025772
905	0.003503146641
906	0.003500862324
907	0.00349389619
908	0.003489470228
909	0.003486660884
910	0.003483786862
911	0.003481150942
912	0.003475342025
913	0.003466644186
914	0.003463864644
915	0.003459645079
916	0.003457132172
917	0.003453600914
918	0.003449249141
919	0.003444822862
920	0.003441123886
921	0.003434196432
922	0.003430820209
923	0.003427333971
924	0.00342421836
925	0.003420367203
926	0.003414194001
927	0.003411093291
928	0.003405364587
929	0.003396707646
930	0.00339337042
931	0.003390838174
932	0.003387462903
933	0.003383770268
934	0.00338125863
935	0.003375511854
936	0.003371931454
937	0.003367070822
938	0.003362908642
939	0.00335987578
940	0.003357305806
941	0.00335148072
942	0.003348128276
943	0.003346022773
944	0.003341236647
945	0.003338733252
946	0.003334166522
947	0.003330626069
948	0.003328381701
949	0.003324159916
950	0.003321161296
951	0.003318132555
952	0.003314675803
953	0.003310660416
954	0.003300653493
955	0.003298730292
956	0.003296074398
957	0.003292732416
958	0.003288055988
959	0.003284693398
960	0.003283327564
961	0.003279581983
962	0.003276407719
963	0.003270421256
964	0.003266500666
965	0.003263111444
966	0.003259736807
967	0.003257104691
968	0.003253568994
969	0.00325006627
970	0.00324419553
971	0.003240004499
972	0.003237652018
973	0.003234293233
974	0.003232887768
975	0.003228151418
976	0.003225606173
977	0.003225174039
978	0.003222741028
979	0.003217915905
980	0.00321425339
981	0.003211538208
982	0.003207857939
983	0.003206194081
984	0.003205101541
985	0.00320245167
986	0.003199314183
987	0.003194275055
988	0.003191291969
989	0.003188631002
990	0.00318479855
991	0.003183624846
992	0.003180777773
993	0.003178200189
994	0.003176218018
995	0.003174045301
996	0.003168919302
997	0.003165182281
998	0.00316115548
999	0.003157933025
